age,taille,poids,sport_licence,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,niveau_etude_encoded,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_oui,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
73,159.4,69.4,oui,3806,0.0,0.29,574.0,,500.0,1.0,False,False,True,False,False,False,False,True,False,True,False
67,164.9,64.9,non,951,0.0,0.35,329.0,5000.0,500.0,1.0,False,False,False,False,False,False,True,False,False,False,False
25,170.7,79.9,non,500,0.0,0.26,574.0,10000.0,500.0,0.0,False,False,False,True,False,False,False,False,False,True,False
66,151.8,58.3,non,2612,1.0,0.25,574.0,1616.31,500.0,3.0,False,False,True,False,False,False,False,False,False,False,False
69,185.7,71.8,non,936,2.0,0.28,574.0,,500.0,0.0,False,False,False,False,True,False,False,False,False,True,False
59,168.4,72.7,oui,1251,4.0,0.86,710.0,926.12,4878.545755190827,3.0,True,False,False,False,False,False,False,False,False,True,False
35,154.3,90.8,oui,614,5.0,0.95,574.0,821.99,500.0,2.0,False,False,False,False,False,True,False,True,False,False,True
40,173.7,61.6,oui,1899,0.0,0.31,312.0,1414.5,23223.68674933023,4.0,False,False,False,False,True,False,False,False,False,True,False
64,156.4,52.9,non,1541,1.0,0.33,574.0,,500.0,0.0,False,False,False,False,True,False,False,False,False,True,False
55,147.3,95.3,oui,1440,0.0,0.06,636.0,948.67,32053.702626437243,4.0,False,True,False,False,False,False,False,False,False,True,False
51,189.5,66.6,oui,4944,1.0,0.92,574.0,10000.0,500.0,0.0,False,False,True,False,False,False,False,False,False,True,False
43,161.7,70.8,non,1103,0.0,0.69,574.0,10000.0,500.0,4.0,True,False,False,False,False,False,False,True,False,True,False
36,168.7,94.1,non,2002,0.0,0.23,651.0,5000.0,9001.546015414096,2.0,False,False,False,False,False,False,True,True,True,False,False
72,161.5,47.1,oui,4216,0.0,0.29,476.0,10000.0,500.0,2.0,False,False,False,False,False,True,False,True,True,False,False
23,166.6,66.8,non,2582,3.0,0.83,574.0,5000.0,10903.397392817302,3.0,False,False,False,False,False,True,False,True,False,True,False
67,155.8,61.9,non,863,0.0,0.65,323.0,10000.0,500.0,1.0,False,False,False,True,False,False,False,False,False,False,False
26,165.8,83.7,non,3895,0.0,0.61,574.0,,3166.058998466729,3.0,False,False,False,False,True,False,False,False,False,True,False
70,170.0,68.5,oui,500,0.0,0.92,796.0,548.48,24181.38134356665,4.0,False,False,False,False,False,False,True,True,False,True,False
64,161.4,69.0,non,3318,5.0,0.61,574.0,10000.0,2720.813788949977,0.0,False,False,False,False,False,False,True,True,False,True,False
49,172.1,68.2,non,500,0.0,0.5,574.0,5000.0,500.0,3.0,False,False,True,False,False,False,False,False,False,True,False
69,173.4,51.2,oui,1817,0.0,0.15,301.0,10000.0,500.0,2.0,False,False,False,False,False,False,True,True,False,False,True
22,169.2,93.2,non,1224,0.0,0.23,574.0,5000.0,11196.8709848394,4.0,False,False,False,True,False,False,False,True,True,False,False
19,157.9,61.6,oui,2237,0.0,0.62,574.0,10000.0,4057.591842683427,3.0,False,False,True,False,False,False,False,True,True,False,False
38,169.3,96.0,oui,3210,0.0,0.26,779.0,10000.0,30089.662669880072,4.0,False,False,True,False,False,False,False,True,True,False,False
22,173.5,61.9,oui,796,3.0,0.88,574.0,,10822.827044993295,1.0,False,False,False,False,False,False,True,False,False,True,False
63,186.8,70.6,oui,3885,3.0,0.5,574.0,10000.0,15757.66361823247,0.0,False,False,False,False,True,False,False,False,True,False,False
56,170.1,74.4,oui,898,0.0,0.02,630.0,,500.0,1.0,True,False,False,False,False,False,False,False,False,True,False
47,160.5,48.4,non,3582,5.0,0.12,574.0,724.76,3735.658720627448,0.0,True,False,False,False,False,False,False,True,True,False,False
46,173.9,58.2,oui,2047,0.0,0.1,833.0,957.57,15966.5991061799,2.0,False,False,False,True,False,False,False,False,True,False,False
49,179.8,43.1,non,3214,0.0,0.55,788.0,303.13,7056.806036648549,1.0,False,False,True,False,False,False,False,False,False,True,False
56,180.2,72.9,non,500,0.0,0.14,574.0,,500.0,3.0,False,False,False,True,False,False,False,True,False,False,False
51,172.0,76.7,oui,3527,5.0,0.03,574.0,654.46,500.0,0.0,False,True,False,False,False,False,False,True,False,True,False
22,160.1,71.0,non,2450,2.0,0.86,791.0,10000.0,500.0,1.0,False,False,False,False,True,False,False,True,False,True,False
30,172.0,45.4,oui,2893,0.0,0.05,574.0,793.96,500.0,1.0,False,False,True,False,False,False,False,True,False,False,False
57,171.9,88.1,non,4262,3.0,0.89,574.0,10000.0,500.0,1.0,False,False,False,False,False,True,False,True,False,False,True
51,184.7,62.0,oui,2926,0.0,0.42,629.0,5000.0,35758.18072081153,4.0,False,False,False,False,False,True,False,False,False,False,True
34,170.4,86.6,non,2399,5.0,0.01,818.0,5000.0,11737.23847284871,3.0,False,False,False,True,False,False,False,True,False,True,False
71,169.8,73.9,non,1287,2.0,0.63,800.0,10000.0,2814.1386162062663,2.0,True,False,False,False,False,False,False,True,False,True,False
28,178.2,72.8,non,1768,2.0,0.71,830.0,,500.0,0.0,False,False,True,False,False,False,False,True,False,True,False
20,157.0,67.8,non,1559,0.0,0.79,574.0,10000.0,500.0,0.0,False,False,False,False,False,True,False,False,False,True,False
65,162.2,82.4,non,2632,0.0,0.57,574.0,5000.0,11759.638243193413,2.0,True,False,False,False,False,False,False,True,True,False,False
63,179.7,93.6,non,2798,0.0,0.9,574.0,656.99,14866.76807385541,1.0,False,False,False,False,False,False,False,False,False,True,False
67,160.3,73.4,oui,3409,0.0,0.87,574.0,,18711.66358452964,2.0,False,False,False,False,True,False,False,False,False,True,False
40,170.3,74.4,oui,3130,0.0,0.82,731.0,,500.0,0.0,False,False,True,False,False,False,False,True,False,True,False
74,169.1,76.3,oui,1899,0.0,0.41,496.0,5000.0,20814.697568663774,3.0,False,False,True,False,False,False,False,False,False,False,True
21,169.3,74.0,non,3444,0.0,0.23,831.0,5000.0,500.0,1.0,False,False,False,False,False,False,False,True,False,True,False
32,150.5,66.6,oui,2603,0.0,0.35,574.0,10000.0,30210.987049606567,3.0,False,False,False,False,False,True,False,False,False,False,True
75,184.8,58.6,non,3656,0.0,0.22,594.0,10000.0,3066.137791409429,3.0,True,False,False,False,False,False,False,False,True,False,False
37,158.0,66.9,non,4084,0.0,0.52,748.0,10000.0,9573.778332032196,2.0,False,False,False,True,False,False,False,True,False,False,True
24,180.3,99.8,oui,2306,0.0,0.23,849.0,10000.0,4554.810431805047,0.0,False,False,False,False,True,False,False,True,True,False,False
47,173.5,75.8,non,2384,0.0,0.22,588.0,5000.0,6829.661938726994,2.0,True,False,False,False,False,False,False,True,False,True,False
23,158.8,44.8,non,1713,0.0,0.58,803.0,,500.0,4.0,True,False,False,False,False,False,False,True,True,False,False
44,162.3,45.4,non,1962,1.0,0.7,363.0,10000.0,500.0,0.0,False,False,False,True,False,False,False,True,False,True,False
35,153.7,76.8,oui,2789,4.0,0.64,574.0,5000.0,29152.59717199099,4.0,True,False,False,False,False,False,False,False,False,False,False
40,180.5,85.9,oui,3336,0.0,0.21,574.0,5000.0,500.0,4.0,True,False,False,False,False,False,False,True,False,False,False
57,160.5,80.2,oui,2623,2.0,0.54,562.0,10000.0,4383.465051415476,3.0,False,False,False,False,False,False,False,False,True,False,False
41,179.0,35.9,oui,2699,5.0,0.33,574.0,,8620.740440969317,3.0,False,False,False,False,False,False,True,False,False,False,False
68,177.0,86.3,oui,3059,4.0,0.75,574.0,5000.0,500.0,0.0,True,False,False,False,False,False,False,False,True,False,False
23,163.3,61.0,oui,2360,0.0,0.87,349.0,10000.0,500.0,0.0,False,False,True,False,False,False,False,False,True,False,False
43,147.0,69.5,oui,4971,0.0,0.36,574.0,10000.0,25883.89703555264,4.0,False,False,False,True,False,False,False,True,True,False,False
21,172.1,54.2,non,500,3.0,0.22,574.0,10000.0,2571.4279977966503,2.0,False,False,False,False,True,False,False,False,False,False,True
44,167.9,74.2,oui,3485,0.0,0.78,500.0,5000.0,6950.691750123016,3.0,False,False,False,False,False,False,True,True,False,False,False
75,156.9,88.8,oui,989,2.0,0.26,843.0,,12906.990479801343,1.0,True,False,False,False,False,False,False,True,False,True,False
32,178.3,78.4,oui,2538,2.0,0.91,458.0,,21288.40814422946,0.0,False,False,False,False,False,True,False,False,False,True,False
30,164.7,69.6,non,2830,3.0,0.26,574.0,805.29,7501.263720832778,1.0,False,False,True,False,False,False,False,False,False,True,False
23,157.2,47.2,oui,3583,0.0,0.39,574.0,615.43,13702.678326689054,3.0,False,False,False,False,False,False,True,True,False,False,True
35,159.0,59.6,non,2107,0.0,0.34,574.0,5000.0,500.0,1.0,False,False,False,False,False,False,False,True,False,False,True
32,172.2,63.9,oui,4405,0.0,0.48,574.0,853.79,500.0,0.0,False,True,False,False,False,False,False,False,False,True,False
58,181.8,86.9,oui,962,5.0,0.87,574.0,5000.0,14356.8655104378,4.0,False,False,False,False,True,False,False,True,False,False,False
62,186.6,78.8,oui,3271,5.0,0.22,574.0,5000.0,17984.913231590494,0.0,False,False,False,False,False,False,True,False,False,True,False
53,173.3,55.2,non,699,4.0,0.82,521.0,989.81,9786.53291738366,4.0,False,False,False,False,True,False,False,True,False,False,True
48,175.2,72.0,non,4371,0.0,0.52,574.0,5000.0,500.0,1.0,False,True,False,False,False,False,False,False,False,False,False
32,177.5,71.4,oui,1464,5.0,0.76,391.0,420.05,500.0,4.0,False,False,True,False,False,False,False,True,False,False,False
19,178.3,47.7,non,4022,3.0,0.53,474.0,,20399.31047104829,4.0,False,False,False,False,False,False,False,True,False,True,False
50,175.3,69.6,oui,2020,0.0,0.08,701.0,718.47,500.0,1.0,False,False,True,False,False,False,False,False,False,False,False
39,156.5,74.0,non,5025,0.0,0.38,574.0,10000.0,28688.895789414644,3.0,False,False,False,False,True,False,False,False,False,False,False
29,153.8,60.9,oui,4116,5.0,0.42,574.0,5000.0,32226.988031995694,4.0,False,False,False,False,True,False,False,False,False,True,False
58,165.6,56.9,non,3767,0.0,0.32,537.0,,500.0,4.0,False,False,False,False,False,True,False,True,True,False,False
68,158.3,87.4,oui,3955,4.0,0.94,574.0,933.28,10639.305587861045,3.0,False,False,False,False,False,True,False,True,False,True,False
39,174.2,43.4,non,1808,0.0,0.76,574.0,766.8,5630.096497060186,4.0,False,False,False,False,False,True,False,True,False,True,False
31,187.1,69.8,non,2649,0.0,0.03,471.0,10000.0,500.0,4.0,False,True,False,False,False,False,False,True,True,False,False
29,172.3,77.4,non,2483,4.0,0.71,721.0,10000.0,500.0,1.0,True,False,False,False,False,False,False,False,False,True,False
53,158.6,72.2,oui,1371,5.0,0.94,574.0,1069.99,500.0,0.0,False,False,False,False,True,False,False,False,True,False,False
60,156.9,78.6,non,2340,2.0,0.06,574.0,10000.0,15184.584884713417,2.0,False,False,False,True,False,False,False,False,False,True,False
45,168.8,91.3,non,2906,1.0,0.44,662.0,1166.1,29132.162879314223,3.0,False,False,False,False,False,True,False,False,False,False,False
33,173.4,51.0,non,6049,0.0,0.42,777.0,519.12,15351.456734074622,0.0,False,False,False,True,False,False,False,False,True,False,False
26,164.8,99.3,non,1587,0.0,0.73,845.0,,500.0,4.0,False,False,True,False,False,False,False,False,True,False,False
23,177.3,71.7,oui,1513,3.0,0.65,682.0,5000.0,500.0,2.0,False,False,True,False,False,False,False,False,False,False,True
42,179.2,76.7,non,2273,0.0,0.51,574.0,,11655.390877132537,1.0,False,False,False,False,False,False,False,False,False,False,False
45,171.0,58.3,oui,3352,1.0,0.01,574.0,5000.0,500.0,0.0,False,False,False,False,False,True,False,True,False,False,True
52,171.4,76.8,oui,2962,4.0,0.4,574.0,1042.69,500.0,1.0,False,False,False,False,False,False,False,True,False,False,False
26,177.4,34.3,oui,3531,0.0,0.4,521.0,622.09,8280.067769939777,0.0,False,False,False,False,False,False,True,False,False,False,False
52,177.0,58.0,non,2014,0.0,0.29,574.0,5000.0,500.0,3.0,False,False,True,False,False,False,False,True,True,False,False
49,183.2,67.0,non,5607,0.0,0.4,775.0,,500.0,1.0,False,False,False,False,True,False,False,True,True,False,False
27,179.1,87.6,non,2099,0.0,0.38,574.0,5000.0,15284.764778404458,2.0,True,False,False,False,False,False,False,False,False,True,False
71,176.1,62.2,oui,1534,5.0,0.05,574.0,10000.0,20138.50357849674,1.0,True,False,False,False,False,False,False,False,False,False,True
63,166.0,92.2,oui,930,1.0,0.46,303.0,10000.0,8042.88785006186,2.0,False,False,False,True,False,False,False,False,False,True,False
55,192.3,70.9,non,3907,0.0,0.14,574.0,579.29,500.0,1.0,False,False,False,False,True,False,False,False,False,True,False
36,159.9,71.4,non,4632,3.0,0.41,574.0,54.98,16683.472226033566,4.0,False,True,False,False,False,False,False,False,True,False,False
60,163.5,111.2,non,500,0.0,0.22,574.0,,500.0,3.0,False,True,False,False,False,False,False,True,True,False,False
22,175.8,67.0,oui,884,1.0,0.13,698.0,,500.0,0.0,False,False,False,False,False,False,True,False,False,False,False
72,160.5,77.5,non,2445,5.0,0.85,438.0,,500.0,3.0,False,False,False,False,False,False,False,True,False,False,True
51,175.3,60.4,oui,2408,4.0,0.29,697.0,,2050.7157398082786,0.0,False,False,False,True,False,False,False,True,False,True,False
19,180.4,79.3,non,500,0.0,0.6,574.0,,15874.774716771984,2.0,False,False,False,False,True,False,False,False,False,True,False
26,167.9,68.5,non,2262,2.0,0.48,574.0,,500.0,2.0,False,False,True,False,False,False,False,True,False,True,False
59,146.9,48.7,non,2618,0.0,0.2,574.0,5000.0,8886.31357750079,0.0,False,False,False,False,False,False,True,False,True,False,False
46,188.4,71.2,non,2298,0.0,0.7,622.0,10000.0,500.0,1.0,False,False,False,False,False,False,False,True,False,True,False
19,176.1,41.6,non,3278,0.0,0.66,574.0,,2813.156186853146,1.0,False,False,False,True,False,False,False,True,False,True,False
34,175.5,94.5,oui,2425,0.0,0.33,708.0,10000.0,23210.797866626606,2.0,False,False,True,False,False,False,False,False,False,True,False
70,170.6,53.7,non,3247,2.0,0.79,502.0,,5257.865301498262,4.0,False,False,False,False,False,False,True,False,False,False,False
68,172.7,75.0,non,1217,0.0,0.5,574.0,437.78,500.0,2.0,False,False,False,True,False,False,False,False,False,True,False
19,182.6,60.0,oui,1382,1.0,0.97,460.0,1228.62,500.0,2.0,False,True,False,False,False,False,False,True,False,True,False
38,159.9,58.5,non,1866,0.0,0.94,574.0,10000.0,500.0,4.0,False,True,False,False,False,False,False,False,True,False,False
33,163.6,87.7,non,1517,1.0,0.06,574.0,,500.0,0.0,False,False,False,False,False,False,True,True,False,True,False
50,178.5,66.3,oui,2501,0.0,0.6,458.0,567.95,24670.306600109925,3.0,False,False,False,True,False,False,False,False,False,False,False
34,175.5,82.6,non,3893,0.0,0.33,760.0,10000.0,7977.963403126492,4.0,False,False,False,False,False,True,False,True,True,False,False
62,155.3,67.3,non,1915,0.0,0.7,574.0,758.8,500.0,2.0,False,False,True,False,False,False,False,False,False,False,True
70,169.1,71.9,oui,4917,0.0,0.53,607.0,10000.0,13179.96915777943,1.0,False,False,True,False,False,False,False,True,False,False,True
62,167.7,69.7,non,1393,2.0,0.99,574.0,,500.0,0.0,False,False,False,True,False,False,False,True,False,True,False
46,160.3,69.1,oui,5582,0.0,0.83,574.0,802.5,32624.62424784305,3.0,False,True,False,False,False,False,False,False,False,False,False
60,162.5,93.2,non,4456,0.0,0.44,545.0,930.0,20788.62505341787,3.0,False,False,False,False,False,True,False,False,False,True,False
73,170.0,59.7,oui,4222,0.0,0.03,531.0,691.24,500.0,1.0,True,False,False,False,False,False,False,True,False,True,False
66,180.2,87.2,non,4100,0.0,0.21,743.0,,500.0,3.0,False,True,False,False,False,False,False,False,False,True,False
39,186.6,82.6,oui,3149,0.0,0.85,600.0,688.67,22092.708515061127,3.0,False,False,False,False,True,False,False,True,False,True,False
29,161.9,57.4,non,2152,4.0,0.88,574.0,,500.0,2.0,False,False,False,True,False,False,False,True,False,True,False
37,153.9,57.1,non,2652,1.0,0.21,574.0,10000.0,500.0,2.0,False,False,True,False,False,False,False,True,False,True,False
49,186.6,65.8,oui,1522,1.0,0.09,450.0,,500.0,0.0,False,False,False,False,False,False,False,False,False,False,False
22,164.1,45.9,non,1290,2.0,0.38,574.0,127.1,16857.98479163118,2.0,True,False,False,False,False,False,False,False,False,True,False
33,158.6,109.5,non,3351,0.0,0.18,574.0,10000.0,22455.43441767607,4.0,False,False,False,False,False,False,False,True,False,True,False
72,165.0,56.5,oui,3613,4.0,0.21,749.0,5000.0,500.0,1.0,False,True,False,False,False,False,False,True,False,False,False
61,161.3,79.3,non,1664,0.0,0.85,574.0,10000.0,500.0,2.0,False,False,True,False,False,False,False,True,False,True,False
43,185.8,100.2,non,3269,4.0,1.0,470.0,,500.0,1.0,False,False,False,False,True,False,False,False,False,True,False
60,183.7,80.3,oui,3928,0.0,0.11,754.0,,34295.832598520334,4.0,False,False,False,False,True,False,False,True,True,False,False
58,162.8,79.3,oui,3416,4.0,0.89,574.0,,18587.129442140165,3.0,False,False,True,False,False,False,False,True,False,True,False
22,188.2,104.0,non,3905,1.0,0.05,440.0,10000.0,18399.61442914501,2.0,False,False,False,False,True,False,False,False,False,True,False
33,156.2,68.3,oui,4166,0.0,0.42,574.0,297.59,500.0,0.0,False,False,False,True,False,False,False,False,False,True,False
61,174.6,110.8,non,1552,0.0,0.9,574.0,748.17,500.0,1.0,False,False,False,False,False,False,True,False,True,False,False
48,169.2,76.4,oui,1028,0.0,0.3,317.0,1018.92,500.0,4.0,False,True,False,False,False,False,False,True,False,True,False
54,172.7,73.8,non,3156,3.0,0.71,574.0,,500.0,3.0,False,True,False,False,False,False,False,False,False,True,False
47,151.2,62.3,non,2970,0.0,0.12,572.0,10000.0,500.0,0.0,False,True,False,False,False,False,False,True,False,True,False
72,169.0,77.0,non,1508,2.0,0.46,574.0,10000.0,500.0,1.0,False,True,False,False,False,False,False,False,True,False,False
48,168.0,97.0,oui,4631,0.0,0.03,574.0,5000.0,36033.114778201976,3.0,False,False,False,False,True,False,False,False,True,False,False
74,186.0,102.9,oui,1541,0.0,0.82,574.0,,37740.068058608034,4.0,False,False,False,True,False,False,False,False,False,False,True
45,164.5,82.7,non,2098,0.0,0.61,844.0,5000.0,500.0,2.0,True,False,False,False,False,False,False,True,False,True,False
32,167.6,61.5,oui,4698,5.0,0.67,574.0,,30376.436480777666,2.0,False,False,False,False,True,False,False,False,False,False,False
